"Id продукта","В распродаже","Только на сайте","EAN13","UPC (Универсальный код продукта)","Эко-налог","Количество","Минимальное количество","Цена","Оптовая цена","Объединение","Соотношение цены единицы","Дополнительная стоимость доставки","Артикул","Артикул поставщиков","Цена поставщика за единицу (без НДС)","Местоположение","Ширина","Высота","Глубина","Вес","Нет на складе","Количественные скидки","Настраиваемые","Статус","Тип перенаправления","# перенаправленного товара","Доступны для заказа","Дата поступления","Состояние","Показать цену","Индексированный","Видимость","это Продукт в упаковке","Имеет вложения","Виртуальный продукт","Кешировать Атрибут по умолчанию","Добавить дату","Дата обновления","Расширенные возможности управления складом","pack_stock_type","Описание","Краткое описание","ЧПУ (Friendly URL)","Мета описание","Мета ключевые слова","Мета заголовок","Название продукта","Доступен сейчас","Доступен позже","Теги","URL продукта","Категория","Позиция","Производитель","Поставщик","Изображения товара","Налог","Product Carrier","Аксессуары продуктов","ID Комбинации","Артикул комбинаций","Артикул поставщика комбинаций","Оптовая цена за комбинацию (без НДС)","Местоположение комбинации","EAN13 комбинация","UPC Комбинация","Оптовая цена комбинации","Цена Комбинации","Эко налог для Комбинаций","Количество комбинаций","Вес комбинаций","Влияние комбинации на цену","Комбинация по умолчанию","Мин. количество комбинации","Дата поступления разновидности товара","Изображения для комбинации","Feature: Пол","Feature: Размер Обуви","Feature: Размер Одежды","Feature: Состояние","Feature: Тип Аксессуара","Feature: Тип Верхней Одежды","Feature: Тип Обуви","Feature: Тип Одежды","Feature: Тип Сумки","Feature: Тип Украшений","Спец.цена: ID магазина","Specific Price: Currency","Спец.цена: ID страны","Спец.цена: ID группы","Спец.цена: ID пользователя","Спец.цена: ID комбинации","Спец.цена: Цена товара","Спец.цена: Начинается с","Спец.цена: Скидка","Specific Price: Reduction Tax","Спец.цена: Тип скидки","Спец.цена: С","Спец.цена: До","Текстовые поля","Загружаемые файлы","Виртуал.продукт: Имя файла для отображения","Виртуал.продукт: имя файла","Виртуальный: Дата окончания срока действия","Виртуал.продукт: Количество дней","Виртуал.продукт: Количество загрузок","Виртуал.продукт: Это загружаемые продукт","ID приложения","Имя файла приложения","Имя приложения","Описание приложения"
"6735","0","0","","","0","1","1","3000","3000","","0","0","","","0","","0","0","0","0","2","0","0","0","404","0","1","01.03.2017","new","1","1","both","0","0","0","0","03.01.2017","26.10.2017 1:58:13","0","3","","","rubashka-etro-40","","","","Рубашка Etro. 40","В наличии","","brand fashion,комиссионный магазин","http://brand-fashion.com.ua/odezhda/6735-rubashka-etro-40.html","Корень|Главная|Одежда ","92","ETRO","","http://brand-fashion.com.ua/img/p/8/8/5/885.jpg;http://brand-fashion.com.ua/img/p/8/8/3/883.jpg;http://brand-fashion.com.ua/img/p/8/8/4/884.jpg;http://brand-fashion.com.ua/img/p/8/8/6/886.jpg;http://brand-fashion.com.ua/img/p/8/8/7/887.jpg;http://brand-fashion.com.ua/img/p/8/8/8/888.jpg;http://brand-fashion.com.ua/img/p/8/8/9/889.jpg","UK Standard Rate (20%)","","","","","","","","","","","","","","","","","","","","","","40","Новое","","","","Рубашка","","","0","","0","0","0","0","-1","1","1000","1","amount","","","","","","","","","","","","","",""
"6736","0","0","","","0","1","1","1800","1800","","0","0","","","0","","0","0","0","0","2","0","0","0","404","0","1","01.03.2017","new","1","1","both","0","0","0","0","03.01.2017","09.12.2017 17:48:18","0","3","","","plate-elie-tahari-42","","","","Платье Elie Tahari. 42","В наличии","","brand fashion,комиссионный магазин","http://brand-fashion.com.ua/odezhda/6736-plate-elie-tahari-42.html","Корень|Главная|Одежда ","93","ELIE TAHARI","","http://brand-fashion.com.ua/img/p/1/1/3/9/1139.jpg;http://brand-fashion.com.ua/img/p/1/1/3/5/1135.jpg;http://brand-fashion.com.ua/img/p/1/1/3/7/1137.jpg;http://brand-fashion.com.ua/img/p/1/1/3/8/1138.jpg;http://brand-fashion.com.ua/img/p/1/1/4/0/1140.jpg;http://brand-fashion.com.ua/img/p/1/1/4/1/1141.jpg;http://brand-fashion.com.ua/img/p/1/1/4/2/1142.jpg;http://brand-fashion.com.ua/img/p/1/1/3/6/1136.jpg;http://brand-fashion.com.ua/img/p/1/1/4/3/1143.jpg","UK Standard Rate (20%)","","","","","","","","","","","","","","","","","","","","","","42","Отличное","","","","Платье","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6737","0","0","","","0","1","1","900","900","","0","0","","","0","","0","0","0","0","2","0","0","0","404","0","1","01.03.2017","new","1","1","both","0","0","0","0","03.01.2017","26.10.2017 1:58:13","0","3","","","futbolka-milly-s","","","","Футболка Milly. S","В наличии","","brand fashion,комиссионный магазин","http://brand-fashion.com.ua/odezhda/6737-futbolka-milly-s.html","Корень|Главная|Одежда ","94","MILLY","","http://brand-fashion.com.ua/img/p/7/6/4/764.jpg;http://brand-fashion.com.ua/img/p/9/6/8/968.jpg;http://brand-fashion.com.ua/img/p/9/6/9/969.jpg;http://brand-fashion.com.ua/img/p/9/7/0/970.jpg;http://brand-fashion.com.ua/img/p/1/0/5/1/1051.jpg","UK Standard Rate (20%)","","","","","","","","","","","","","","","","","","","","","","S","Отличное","","","","Футболка","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6741","0","0","","","0","1","1","4500","4500","","0","0","","","0","","0","0","0","0","2","0","0","1","404","0","1","01.03.2017","new","1","1","both","0","0","0","0","03.01.2017","20.10.2017 12:41:24","0","3","","","plashh-max-mara-44","","","","Плащ Max Mara. 44","В наличии","","brand fashion,комиссионный магазин","http://brand-fashion.com.ua/verkhnyaya-odezhda/6741-plashh-max-mara-44.html","Корень|Главная|Верхняя Одежда","15","Max Mara","","http://brand-fashion.com.ua/img/p/7/6/8/768.jpg;http://brand-fashion.com.ua/img/p/9/5/9/959.jpg;http://brand-fashion.com.ua/img/p/9/6/0/960.jpg;http://brand-fashion.com.ua/img/p/9/6/2/962.jpg;http://brand-fashion.com.ua/img/p/9/6/3/963.jpg;http://brand-fashion.com.ua/img/p/9/6/4/964.jpg;http://brand-fashion.com.ua/img/p/9/6/5/965.jpg;http://brand-fashion.com.ua/img/p/9/6/6/966.jpg;http://brand-fashion.com.ua/img/p/9/6/7/967.jpg","UK Standard Rate (20%)","","","","","","","","","","","","","","","","","","","","","","44","Новое","","Плащ","","","","","0","","0","0","0","0","-1","1","1500","1","amount","","","","","","","","","","","","","",""
"6744","0","0","","","0","1","1","3500","3500","","0","0","","","0","","0","0","0","0","2","0","0","0","404","0","1","01.03.2017","new","1","1","both","0","0","0","0","03.01.2017","22.02.2018 15:33:57","0","3","","<h3>Пуховик Moncler на возраст 10 лет</h3>","pukhovik-moncler-na-vozrast-10-let","Детский пуховик Moncler черного цвета в отличном состоянии
цена 2500грн","","Пуховик Moncler на возраст 10 лет - Оригинал","Пуховик Moncler на возраст 10 лет","В наличии","","brand fashion,комиссионный магазин,moncler,детская брендовая куртка,куртка для девочки,детский moncler,комиссионный бутик vip брендов","http://brand-fashion.com.ua/home/6744-pukhovik-moncler-na-vozrast-10-let.html","Корень|Главная","99","Moncler","","http://brand-fashion.com.ua/img/p/7/7/0/770.jpg;http://brand-fashion.com.ua/img/p/9/8/9/989.jpg;http://brand-fashion.com.ua/img/p/9/9/0/990.jpg;http://brand-fashion.com.ua/img/p/9/9/1/991.jpg;http://brand-fashion.com.ua/img/p/9/9/3/993.jpg;http://brand-fashion.com.ua/img/p/9/9/4/994.jpg;http://brand-fashion.com.ua/img/p/9/9/5/995.jpg;http://brand-fashion.com.ua/img/p/9/9/6/996.jpg;http://brand-fashion.com.ua/img/p/9/9/7/997.jpg","UK Standard Rate (20%)","","","","","","","","","","","","","","","","","","","","Девочка","","на возраст 10 лет","Отличное","","Пуховик","","","","","0","","0","0","0","0","-1","1","1000","1","amount","","","","","","","","","","","","","",""
"6745","0","0","","","0","1","1","7800","0","","0","0","","","0","","0","0","0","0","2","0","0","0","404","0","1","01.03.2017","new","1","1","both","0","0","0","0","03.01.2017","06.02.2018 0:37:17","0","3","","<h2><span style=""color: #000000;""><strong>Ботинки из меха пони Balmain - Оригинал</strong></span></h2>
<p><span style=""color: #000000;""><strong>по стельке 24.5 см </strong></span></p>","botinki-iz-mekha-poni-balmain-38","Ботинки из меха пони Balmain в отличном состоянии, по очень выгодной цене
","","Ботинки из меха пони Balmain - размер 38 - оригинал","Ботинки из меха пони Balmain. 38","В наличии","","brand fashion,комиссионный магазин,balmain,balmain оригинал,ботинки balmain,купить ботинки balmain,ботинки мех пони","http://brand-fashion.com.ua/obuv-brand/6745-botinki-iz-mekha-poni-balmain-38.html","Корень|Главная|Обувь","92","Balmain","","http://brand-fashion.com.ua/img/p/1/3/1/9/1319.jpg;http://brand-fashion.com.ua/img/p/1/3/2/0/1320.jpg;http://brand-fashion.com.ua/img/p/1/3/2/1/1321.jpg;http://brand-fashion.com.ua/img/p/1/3/2/2/1322.jpg;http://brand-fashion.com.ua/img/p/1/3/1/8/1318.jpg;http://brand-fashion.com.ua/img/p/1/3/2/3/1323.jpg","UK Standard Rate (20%)","","","","","","","","","","","","","","","","","","","","","38","","Отличное","","","Ботинки","","","","0","","0","0","0","0","-1","1","2800","1","amount","","","","","","","","","","","","","",""
"6746","0","0","","","0","1","1","2700","0","","0","0","","","0","","0","0","0","0","2","0","0","1","404","0","1","01.03.2017","new","1","1","both","0","0","0","0","03.01.2017","06.02.2018 0:37:17","0","3","<h2>Замшевые Ботинки Isabel Marant, Оригинал</h2>
<p>Размер 40, Отличное Состояние</p>","<p>Замшевые Ботинки Isabel Marant</p>
<p>Возможна Примерка в Магазине</p>","botinki-isabel-marant-40","Замшевые Ботинки Isabel Marant, в Отличном Состоянии, 
Цена 2700 Грн","","Ботинки Isabel Marant. 40, Только Оригинал","Ботинки Isabel Marant. 40","В наличии","","оригинал,brand fashion,комиссионный магазин,ботинки,isabel marant,купить","http://brand-fashion.com.ua/obuv-brand/6746-botinki-isabel-marant-40.html","Корень|Главная|Обувь","93","Isabel Marant","","http://brand-fashion.com.ua/img/p/7/7/2/772.jpg","UK Standard Rate (20%)","","","","","","","","","","","","","","","","","","","","","40","","Отличное","","","Ботинки","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6747","0","0","","","0","1","1","4200","4200","","0","0","","","0","","0","0","0","0","2","0","0","0","404","0","1","01.03.2017","new","1","1","both","0","0","0","0","03.01.2017","06.02.2018 0:37:17","0","3","","","botinki-iz-mekha-poni-isabel-marant-38","","","","Ботинки из меха пони Isabel Marant. 38","В наличии","","brand fashion,комиссионный магазин","http://brand-fashion.com.ua/obuv-brand/6747-botinki-iz-mekha-poni-isabel-marant-38.html","Корень|Главная|Обувь","94","Isabel Marant","Brand Fashion","http://brand-fashion.com.ua/img/p/9/4/2/942.jpg;http://brand-fashion.com.ua/img/p/9/4/1/941.jpg;http://brand-fashion.com.ua/img/p/9/4/3/943.jpg;http://brand-fashion.com.ua/img/p/9/4/0/940.jpg;http://brand-fashion.com.ua/img/p/9/4/4/944.jpg","UK Standard Rate (20%)","","","","","","","","","","","","","","","","","","","","","38","","Отличное","","","Ботинки","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6748","0","0","","","0","1","1","1800","1800","","0","0","","","0","","0","0","0","0","2","0","0","1","404","0","1","01.03.2017","new","1","1","both","0","0","0","0","03.01.2017","20.10.2017 12:41:31","0","3","","","plate-laura-ashley-38","","","","Платье Laura Ashley. 38","В наличии","","brand fashion,комиссионный магазин","http://brand-fashion.com.ua/odezhda/6748-plate-laura-ashley-38.html","Корень|Главная|Одежда ","95","LAURA ASHLEY","","http://brand-fashion.com.ua/img/p/1/5/0/8/1508.jpg;http://brand-fashion.com.ua/img/p/1/5/0/9/1509.jpg;http://brand-fashion.com.ua/img/p/1/5/1/0/1510.jpg;http://brand-fashion.com.ua/img/p/1/5/1/1/1511.jpg;http://brand-fashion.com.ua/img/p/1/5/1/2/1512.jpg","UK Standard Rate (20%)","","","","","","","","","","","","","","","","","","","","","","38","Новое","","","","Платье","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6764","0","0","","","0","1","1","9100","9100","","0","0","","","0","","0","0","0","0","2","0","0","1","404","0","1","01.03.2017","new","1","1","both","0","0","0","0","03.01.2017","06.02.2018 0:37:17","0","3","","<p>полный комплект</p>","tufli-saint-laurent-39","","","","Туфли Saint Laurent. 39","В наличии","","brand fashion,комиссионный магазин","http://brand-fashion.com.ua/obuv-brand/6764-tufli-saint-laurent-39.html","Корень|Главная|Обувь","95","Saint Laurent","","http://brand-fashion.com.ua/img/p/7/8/6/786.jpg","UK Standard Rate (20%)","","","","","","","","","","","","","","","","","","","","","39","","Новое","","","Туфли","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6765","0","0","","","0","1","1","9100","9100","","0","0","","","0","","0","0","0","0","2","0","0","1","404","0","1","01.03.2017","new","1","1","both","0","0","0","0","03.01.2017","06.02.2018 0:37:17","0","3","","<p>полный комплект</p>","tufli-saint-laurent-39","","","","Туфли Saint Laurent. 39","В наличии","","brand fashion,комиссионный магазин","http://brand-fashion.com.ua/obuv-brand/6765-tufli-saint-laurent-39.html","Корень|Главная|Обувь","96","Saint Laurent","","http://brand-fashion.com.ua/img/p/7/8/7/787.jpg","UK Standard Rate (20%)","","","","","","","","","","","","","","","","","","","","","39","","Новое","","","Туфли","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6782","0","0","","","0","1","1","5900","5900","","0","0","","","0","","0","0","0","0","2","0","0","0","404","0","1","01.03.2017","new","1","1","both","0","0","0","0","03.01.2017","06.02.2018 0:37:17","0","3","","","tufli-iz-mekha-poni-charlotte-olympia-385","","","","Туфли из меха пони Charlotte Olympia. 38.5","В наличии","","brand fashion,комиссионный магазин","http://brand-fashion.com.ua/obuv-brand/6782-tufli-iz-mekha-poni-charlotte-olympia-385.html","Корень|Главная|Обувь","97","Charlotte Oolympia","","http://brand-fashion.com.ua/img/p/1/0/1/9/1019.jpg;http://brand-fashion.com.ua/img/p/1/0/2/0/1020.jpg;http://brand-fashion.com.ua/img/p/1/0/1/8/1018.jpg;http://brand-fashion.com.ua/img/p/1/0/2/1/1021.jpg;http://brand-fashion.com.ua/img/p/1/0/2/2/1022.jpg","UK Standard Rate (20%)","","","","","","","","","","","","","","","","","","","","","38.5","","Отличное","","","Туфли","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6783","0","0","","","0","1","1","4400","4400","","0","0","","","0","","0","0","0","0","2","0","0","0","404","0","1","01.03.2017","new","1","1","both","0","0","0","0","03.01.2017","06.02.2018 0:37:17","0","3","","","tufli-iz-kozhi-pitona-yves-saint-laurent-38","","","","Туфли из кожи питона Yves Saint Laurent. 38","В наличии","","brand fashion,комиссионный магазин","http://brand-fashion.com.ua/obuv-brand/6783-tufli-iz-kozhi-pitona-yves-saint-laurent-38.html","Корень|Главная|Обувь","98","Yves Saint Laurent","","http://brand-fashion.com.ua/img/p/1/0/2/8/1028.jpg;http://brand-fashion.com.ua/img/p/1/0/2/9/1029.jpg;http://brand-fashion.com.ua/img/p/1/0/3/0/1030.jpg;http://brand-fashion.com.ua/img/p/1/0/3/1/1031.jpg;http://brand-fashion.com.ua/img/p/1/0/3/2/1032.jpg","UK Standard Rate (20%)","","","","","","","","","","","","","","","","","","","","","38","","Отличное","","","Туфли","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6784","0","0","","","0","1","1","5400","5400","","0","0","","","0","","0","0","0","0","2","0","0","1","404","0","1","01.03.2017","new","1","1","both","0","0","0","0","03.01.2017","06.02.2018 0:37:17","0","3","","","zamshevye-tufli-yves-saint-laurent-375","","","","Замшевые туфли Yves Saint Laurent. 37.5","В наличии","","brand fashion,комиссионный магазин","http://brand-fashion.com.ua/obuv-brand/6784-zamshevye-tufli-yves-saint-laurent-375.html","Корень|Главная|Обувь","99","Yves Saint Laurent","","http://brand-fashion.com.ua/img/p/1/0/2/3/1023.jpg;http://brand-fashion.com.ua/img/p/1/0/2/4/1024.jpg;http://brand-fashion.com.ua/img/p/1/0/2/5/1025.jpg;http://brand-fashion.com.ua/img/p/1/0/2/6/1026.jpg;http://brand-fashion.com.ua/img/p/1/0/2/7/1027.jpg","UK Standard Rate (20%)","","","","","","","","","","","","","","","","","","","","","37.5","","Отличное","","","Туфли","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6785","0","0","","","0","1","1","5400","5400","","0","0","","","0","","0","0","0","0","2","0","0","0","404","0","1","01.03.2017","new","1","1","both","0","0","0","0","03.01.2017","06.02.2018 0:37:17","0","3","","","tufli-saint-laurent-38","","","","Туфли Saint Laurent. 38","В наличии","","brand fashion,комиссионный магазин","http://brand-fashion.com.ua/obuv-brand/6785-tufli-saint-laurent-38.html","Корень|Главная|Обувь","100","Saint Laurent","","http://brand-fashion.com.ua/img/p/1/0/3/3/1033.jpg;http://brand-fashion.com.ua/img/p/1/0/3/4/1034.jpg;http://brand-fashion.com.ua/img/p/1/0/3/5/1035.jpg;http://brand-fashion.com.ua/img/p/1/0/3/6/1036.jpg;http://brand-fashion.com.ua/img/p/1/0/3/7/1037.jpg","UK Standard Rate (20%)","","","","","","","","","","","","","","","","","","","","","38","","Отличное","","","Туфли","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6786","0","0","","","0","1","1","6800","6800","","0","0","","","0","","0","0","0","0","2","0","0","1","404","0","1","01.03.2017","new","1","1","both","0","0","0","0","03.01.2017","06.02.2018 0:37:17","0","3","","","botilony-iz-kozhi-pitona-brian-atwood-38","","","","Ботильоны из кожи питона Brian Atwood. 38","В наличии","","brand fashion,комиссионный магазин","http://brand-fashion.com.ua/obuv-brand/6786-botilony-iz-kozhi-pitona-brian-atwood-38.html","Корень|Главная|Обувь","101","Brian Atwood","","http://brand-fashion.com.ua/img/p/1/0/5/4/1054.jpg;http://brand-fashion.com.ua/img/p/1/0/5/2/1052.jpg;http://brand-fashion.com.ua/img/p/1/0/5/3/1053.jpg;http://brand-fashion.com.ua/img/p/1/0/5/5/1055.jpg;http://brand-fashion.com.ua/img/p/1/0/5/6/1056.jpg","UK Standard Rate (20%)","","","","","","","","","","","","","","","","","","","","","38","","Отличное","","","Ботильоны","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
